시도명,시군구명,위도경도,시군구코드,도로명,상세위치,지정방향구분코드,금지구역총연장,주정차금지유형코드,평일주정차금지시작시각,평일주정차금지종료시각,일시적주정차허용시작시각(평일),일시적주정차허용종료시간(평일),토요일주정차금지시작시각,토요일주정차금지종료시각,일시적주정차허용시작시간(토요일),일시적주정차허용종료시간(토요일),공휴일주정차금지시작시각,공휴일주정차금지종료시각,일시적주정차허용시작시간(공휴일),일시적주정차허용종료시간(공휴일),명절허용여부,시행일자,해제일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경상북도,안동시,,50700,문화광장길,롯데리아 ~ 농협 중부지점,1,0.14,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,문화광장길,예약국 ~ 백암새마을금고,1,0.13,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,중앙로,동문로터리 ~ 경북유교문화회관 건너편,1,0.95,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,영가로,웅부공원 삼거리 ~ 안동역 삼거리,1,0.3,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,태사2길,분수대 ~ 북문삼거리(시청),1,0.22,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,태사2길,북문삼거리(시청) ~ 안동메디컬교육센터,1,0.2,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,태사2길,안동메디컬교육센터 ~ 중구동자율방범대,1,0.1,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,상지길,가톨릭상지대 교차로 ~ 상지대학 예지관,1,0.5,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,밤적골길,중구동자율방범대 ~ 경북북부아동보호기관,1,0.1,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,퇴계로,명륜동주민센터 ~ 천리고가교 입구,1,2.4,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,남문로,신세계약국 ~ 남문약국,1,0.34,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,남문로,대구은행 ~ 베스킨라빈스 앞,1,0.08,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,음식의길,안동메디컬교육센터 ~ 한미약국,1,0.45,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,맑은샘길,한일자동펌프(홈플러스 서편) ~ CU편의점(횡단보도),1,0.14,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
강원도,춘천시,,41800,후석로,공단오거리~호반사거리,1,2.01,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,당간지주길,번개시장사거리~신일가스충전소,1,0.15,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘주로,현대2차(아)~롯데슈퍼사거리,1,0.53,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,행촌로,행촌삼거리~현대2차(아),1,0.4,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,금강로,구국민은행~소양호텔~성수여정고,1,0.25,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,효석로,동아(아)~석사사거리,1,1.2,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,후석로,거두사거리~한방병원 앞,1,0.1,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,승자골길,퇴계주공6차(아) 옆도로,1,0.2,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘천순환로,거두사거리~부영(아),1,0.4,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,안마산로,퇴계금호타운상가,1,0.15,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2016/05/01,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,중앙로,도청~중앙사거리,1,0.2,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,중앙로,중앙사거리~공지천사거리,1,1.2,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,방송길,춘천중학교 뒤~롯데마트,1,0.4,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,영서로,롯데마트~온의동 금호(아),1,0.34,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,금강로,중앙사거리~운교사거리,1,0.55,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘천로,운교사거리~팔호광장,1,0.3,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,후만로,강원사대부고삼거리~보안사거리,1,0.6,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,금강로,중앙사거리~구캠페이지정문,1,0.4,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,평화로,구캠페이지정문~춘천역,1,0.4,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘천로,운교사거리~남부사거리,1,0.9,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘천로,남부사거리~온의사거리,1,0.68,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,경춘로,온의사거리~시외버스터미널사거리,1,0.23,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,효제길,문화예술회관앞사거리~효제초교입구,1,0.6,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘천로,문화예술회관앞사거리~구중앙로치안센터,1,0.6,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,공지로,남부사거리~효자사거리,1,0.4,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,공지로,효자사거리~강대삼거리,1,0.65,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,공지로,강대삼거리~석사사거리,1,0.75,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,공지로,석사사거리~거두사거리,1,0.64,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
경기도,안성시,,41550,서동대로,주은풍림아파트버스정류장주은풍림입구,1,0.18,1,0:00,24:00:00,,,0:00,24:00:00,,,0:00,24:00:00,,,N,1991/01/01,,안성시청,031-678-2822,2020/03/18,4080000,경기도 안성시
경상북도,안동시,,50700,제비원로,동부교회 ~ 성창여고 입구,1,2.4,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,제비원로,서부파출소 앞 ~ 토이랜드 앞,1,0.1,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,안기1길,현대주유소 옆 ~ 대원아파트 입구,1,0.05,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,단원로,가톨릭상지대 교차로 ~ CJ영남방송,1,0.42,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,단원로,경안고 후문 ~ 경북하이텍고 교차로,1,1.4,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,대석4길,안경매니아 옆 ~ 안경나라,1,0.08,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,화성길,경북유교문화회관 ~ CJ영남방송,1,0.36,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,안기천로,운안교 사거리 ~ 태화소공원,1,0.4,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,태화중앙로,태화삼거리 ~ 태화우성아파트 입구,1,1.5,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,광명로,태화오거리 ~ 하울커피숍,1,2.1,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,옥서로,"경북대로, 옥서로 교차로 ~ 4주공삼거리(복주5길 교차지점)",1,1.2,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,옥서1길,"옥서1길, 옥서로 교차로 ~ 영호초등학교 삼거리",1,0.6,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,옥서2길,"스마일식자재마트 ~ 옥서2길, 광명로 교차지점",1,0.27,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,복주5길,뚜레주르 옥동점 ~ 애니카랜드,1,0.22,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,경북대로,타이어 직매장 ~ 어가골 교차로,1,1.8,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,경북대로,안동병원 강남약국 ~ SK강남주유소,1,0.3,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,앙실로,안동병원 강남약국 ~ 강변둔치 주차장 출구 횡단보도,1,0.2,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,은행나무로,옥동 3주공 교차로 ~ 옥동LPG충전소,1,0.6,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,강남5길,남광빌딩 ~ 현진2차 아파트,1,0.6,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,육사로,법흥육거리 ~ 상공회의소,1,1.1,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,육사로,탈춤공연장 ~ 어가교 교차로,1,2.6,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,도청대로,신도시교차로 전방 70m ~ 중앙호수공원 네거리,1,2.8,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,수호로,천년숲 네거리 ~ 원당지 삼거리,1,0.7,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경상북도,안동시,,50700,검무로,원당지 삼거리 ~ GS슈퍼마켓 삼거리,1,0.6,2,8:00,20:00,08:00+11:30+18:00,09:00+13:30+20:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,Y,1900/01/01,,경상북도 안동시청,054-840-6257,2020/06/30,5070000,경상북도 안동시
경기도,안성시,,41550,공도로,승두리진입길퍼시스삼거리,1,1.2,1,0:00,24:00:00,,,0:00,24:00:00,,,0:00,24:00:00,,,N,1991/01/01,,안성시청,031-678-2822,2020/03/18,4080000,경기도 안성시
강원도,춘천시,,41800,중앙로,근화사거리~공지천사거리,1,0.34,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,옛경춘로,공지천사거리~삼천사거리,1,1.2,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,영서로,호반사거리~공지천사거리,1,2.4,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,영서로,공지천사거리~온의사거리,1,1.08,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,영서로,온의사거리~퇴계사거리,1,0.72,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘천로,신흥사거리~팔호광장,1,0.44,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,효자로,팔호광장~효자사거리,1,0.9,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,금강로,동성교회~운교사거리,1,0.3,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,후석로326번길,"포스코정문~현대2,3,4차(아) 삼거리",1,0.3,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,춘천로310번길,포스코후문 진출입로,1,0.11,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,후만로,보안사거리~세실사거리,1,0.3,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,후만로,세실사거리~화진가든삼거리,1,0.77,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,백령로,지적공사~도화골사거리,1,0.8,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,백령로,도화골사거리~강원대정문,1,0.79,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,백령로,강원대정문~강대삼거리,1,0.3,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,서부대성로,강원사대부고삼거리~동아(아)사거리,1,0.65,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
강원도,춘천시,,41800,효제길,효제초교뒤 삼거리~효제초교입구,1,0.5,2,7:00,20:00,,,0:00,0:00,,,0:00,0:00,,,N,2015/05/28,,강원도 춘천시청,033-250-3196,2020/07/09,4180000,강원도 춘천시
